kg_id,pedagogy_tags,confidence,source_type,source_url,evidence_snippet,needs_review
edb_6198500001,ib_pyp|project_based|inquiry_based|stem_maker,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,國際文憑; Project; 探究式; 創客,false
edb_1519470001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以幼兒為本，並按幼兒的生活經驗、興趣和發展需要，設計多元化的活動。鼓勵幼兒自主自發學習。透過角色扮演、小組討論、區角遊戲、宗教課程、奧福音樂、科學探索、主題探研活動等，以提升幼兒同儕互動和探索精神，課,true
edb_1565150001,project_based|activity_based|play_based|multiple_intelligences|small_group|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動學習; 自由遊戲; 多元智能; 小組學習,false
edb_1567440001,thematic|play_based|picture_book|small_group|arts_integrated,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 自由遊戲; 繪本; 小組活動; 藝術教育,false
edb_1569300001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"按照兒童的年齡特點,以主題作綜合德、智、體、群、美、靈六育均衡的課程,發展兒童個人的潛能。並滲入全腦發展、科學探索、生活技能、解難能力、情緒處理等學習元素。 本校會遵照《幼稚園教育課程指引》(2017",true
edb_1570310001,project_based|thematic|child_centered|constructivist|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 兒童為本; 建構; 多感官,false
edb_1570740001,play_based|multiple_intelligences|constructivist|small_group|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲學習; 多元智能; 建構; 小組學習; 品德教育,false
edb_1570900001,project_based|thematic|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 品德教育,false
edb_1572360001,project_based|thematic|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 小組活動,false
edb_1572790001,thematic|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 品德教育,false
edb_1573760001,project_based|whole_language|multiple_intelligences|constructivist|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 全語文; 多元智能; 建構; 德育,false
edb_1574730001,project_based|thematic|play_based|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 遊戲中學習; 德育,false
edb_1574900001,multiple_intelligences|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,多元智能; 建構,false
edb_1575030001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"按照兒童身心發展編訂,配合兒童的學習興趣。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 透過探索、實驗、參觀、小",true
edb_1580540001,project_based|thematic|play_based|picture_book|child_centered|constructivist|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 從遊戲中學習; 繪本教學; 以兒童為中心,false
edb_1583800001,thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學,false
edb_1586230002,project_based|thematic|play_based|inquiry_based|child_centered|multiple_intelligences|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 遊戲中學習; 探索式; 兒童為本,false
edb_1586580001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"課程按照兒童的年齡特點,以主題作綜合教學,達致德、智、體、群、美、靈六育均衡的課程,發展兒童個人的潛能。另外,課程滲入全腦發展、科學探索、生活技能、解難能力、情緒處理等學習元素。 本校會遵照《幼稚園教",true
edb_1586740001,play_based|multiple_intelligences|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲中學習; 多元智能; 品德教育,false
edb_1587470001,play_based|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 建構,false
edb_1588360001,play_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本教學; 兒童為本,false
edb_1588520001,play_based|child_centered|multiple_intelligences|stem_maker|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 兒童為本; 多元智能; STEM; 小組學習,false
edb_1591310001,thematic|play_based|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 自由遊戲; 德育,false
edb_2311850001,thematic|play_based|picture_book|child_centered|constructivist|stem_maker|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 從遊戲中學習; 繪本教學; 兒童為本; 建構,false
edb_2315920001,thematic|play_based|child_centered|constructivist|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 遊戲學習; 以兒童為中心; 建構; 感官探索,false
edb_5367680003,project_based|activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 小組活動,false
edb_5391630002,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_5395540001,activity_based|play_based|picture_book|child_centered|multiple_intelligences|small_group|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 自由遊戲; 繪本教學; 兒童為中心; 多元智能,false
edb_5398720001,thematic|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 繪本教學,false
edb_5413890001,project_based|play_based|child_centered|multiple_intelligences|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 從遊戲中學習; 以兒童為中心; 多元智能; 感官探索,false
edb_5436160001,picture_book|constructivist|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本教學; 建構; 小組學習,false
edb_5562460001,play_based|child_centered|multiple_intelligences|stem_maker|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 兒童為本; 多元智能; STEM; 小組學習,false
edb_5628740001,activity_based|play_based|picture_book|multiple_intelligences|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 遊戲學習; 繪本教學; 多元智能; 德育,false
edb_5629040001,activity_based|thematic|play_based|picture_book|child_centered|constructivist|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題教學; 自由遊戲; 繪本; 以兒童為中心,false
edb_5630800001,montessori|project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 建構,false
edb_5632770001,constructivist|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構; 感官學習,false
edb_5633070001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"本校為一所全日制幼兒學校,課程設計強調「幼兒為本」，透過生活化的專題，多元的遊戲活動，把所學與生活聯繫，,配合「走出校園」外出參觀活動，誘發幼兒自主學習的動機，享受學習的樂趣。 本校會遵照《幼稚園教育",true
edb_5633660001,constructivist|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構; 德育,false
edb_5634120001,project_based|thematic|play_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 遊戲中學習; 繪本; 兒童為中心,false
edb_5635950001,montessori|play_based|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 自由遊戲; 全語文,false
edb_5639600001,project_based|activity_based|sensory_learning|small_group|arts_integrated,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 多感官; 小組學習; 藝術教育,false
edb_5641500001,whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,全語文,false
edb_5642650001,project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,Project; 兒童為本; 建構,false
edb_5642730001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_5650590001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程編排能配合幼兒的發展特徵及需要，並涵蓋不同的學習範疇，有層次地由淺入深增潤和豐富幼兒的學習經驗。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做,true
edb_5653180001,project_based|activity_based|inquiry_based|sensory_learning|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 探究式; 多感官; 小組學習,false
edb_5656790001,thematic|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 小組學習,false
edb_5657250001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"透過教師與兒童及兒童與兒童之間的同儕互動,實施綜合教學模式,給兒童營造一個愉快、積極進取、充滿創意的學習環境,誘發兒童主動學習,並透過戶外學習體驗,讓兒童在日常生活中學實踐出來。 本校會遵照《幼稚園教",true
edb_5657840001,thematic|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題綜合; 繪本,false
edb_5658900001,multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,多元智能,false
edb_5659110001,play_based|picture_book|whole_language|child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本; 全語文; 兒童為本; 小組學習,false
edb_5661790001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以幼兒為本，並按幼兒的生活經驗、興趣和發展需要，設計多元化的活動。鼓勵幼兒自主自發學習。透過角色扮演、小組討論、區角遊戲、宗教課程、奧福音樂、科學探索、主題探研活動等，以提升幼兒同儕互動和探索精神，課,true
edb_5662920001,multiple_intelligences|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,多元智能; 建構,false
edb_5678920002,project_based|thematic|picture_book|child_centered|constructivist|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 繪本; 兒童為本; 建構,false
edb_5727640001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"日常教學課程包括 : 來自美國約翰 · 霍普金斯(Johns Hopkins) 大學 的Success for All (SFA) 編制幼稚園課程, Eye Level Math數學,  邏輯思維及基",true
edb_5875240001,play_based|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲中學習; 多感官,false
edb_5904010001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本校著重提供三語環境讓幼兒學習。我們的課程按教育局幼稚園課程指引、英國學前教育框架及KidsDNA課程系統設計，好讓幼兒啟發創意思維及主動學習者，勇於探索不同新事物和新知識。 我們致力為幼兒提供優質及,true
edb_5908000001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5999990001,thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 兒童為本,false
edb_6096410001,picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本; 兒童為本,false
edb_6110930001,play_based|picture_book|child_centered|arts_integrated,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本; 以兒童為中心; 藝術教育,false
edb_6151700001,activity_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 繪本教學; 兒童為本,false
edb_6169900001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_6248290001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_1316360002,project_based|whole_language|child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 全語文; 以兒童為中心; 小組學習,false
edb_1320470001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以兒童為中心,false
edb_1330190001,activity_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 以兒童為中心; 建構,false
edb_1332800001,thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學,false
edb_1337440001,project_based|thematic|whole_language|arts_integrated,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 全語文; 藝術教育,false
edb_2146120001,thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學,false
edb_3238530002,whole_language|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,全語文; 建構,false
edb_3238960001,montessori|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 兒童為本; 建構,false
edb_3247790001,ib_pyp|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,國際文憑; 多元智能,false
edb_3249220001,project_based|play_based|inquiry_based|whole_language|child_centered|multiple_intelligences|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 自由遊戲; 探索學習; 全語文; 以兒童為中心,false
edb_3253680001,project_based|activity_based|play_based|child_centered|small_group|mixed_age,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 從遊戲中學習; 兒童為本; 小組學習,false
edb_3256510001,ib_pyp|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,國際文憑; 多元智能,false
edb_3258480001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5182470001,thematic|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 兒童為本,false
edb_5631880001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"按照兒童身心發展編定,配合兒童的學習興趣。 因應幼兒發展的特性、能力,透過藝術、專題、全語言學習,以不同組合或活動型式進行﹝大組、小組、班或級,校內、校外,親子互動等﹞,讓幼兒親身經驗、領悟而掌握技能",true
edb_5634470001,project_based|activity_based|play_based|multiple_intelligences|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 從遊戲中學習; 多元智能; 小組學習,false
edb_5636410001,inquiry_based|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探究式; 混齡,false
edb_5643380003,project_based|thematic|whole_language|child_centered|multiple_intelligences|sensory_learning,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 全語文; 兒童為中心; 多元智能,false
edb_5643460001,project_based|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 全語文,false
edb_5649580001,montessori|constructivist|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 建構; 混齡,false
edb_5653850001,project_based|thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學,false
edb_5659380002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5697120001,montessori|play_based|picture_book|child_centered|constructivist|mixed_age,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 自由遊戲; 繪本; 兒童為本; 建構,false
edb_5791490001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5811190001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5937700002,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本園綜合課程培養個人才能，關注學業能力並發展幼兒的表達、觀察、探究及社交方面的基本技巧。 我們的教學計劃是提供不同機會給幼兒學習富趣味的戲劇、藝術、音樂、以發現為基礎的科學及體能。,true
edb_6003340002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_6072900001,ib_pyp,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,IB,false
edb_6075920002,inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探究式,false
edb_6149200001,thematic|whole_language|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 全語文; 兒童為本; 建構,false
edb_2162590001,project_based|thematic|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 自由遊戲; 兒童為本,false
edb_3165040001,small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,小組活動,false
edb_3211920001,montessori,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利,false
edb_3232680001,play_based|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 多元智能,false
edb_3248330001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_3250900001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學,false
edb_3253170001,project_based|play_based|inquiry_based|picture_book|constructivist|stem_maker|small_group,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 從遊戲中學習; 探究式; 繪本; 建構,false
edb_3254140002,thematic|picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題綜合; 繪本教學,false
edb_3255460001,project_based|thematic|play_based|picture_book|multiple_intelligences|constructivist,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 自由遊戲; 繪本; 多元智能,false
edb_3256430001,multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,多元智能,false
edb_3256780001,picture_book|constructivist|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本教學; 建構; 感官探索,false
edb_3257160001,child_centered|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本; 混齡,false
edb_3258210001,constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構,false
edb_3258800001,picture_book|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本教學; 建構,false
edb_3259290001,project_based|activity_based|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 德育,false
edb_5234290001,whole_language|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,全語文; 多元智能,false
edb_5239330001,play_based|child_centered|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 兒童為本; 多感官,false
